wav_filename,wav_filesize,transcript
common_voice_tr_19104273.wav,164396,bir diğer on altı bin altı yüz altmış iki kişi ise halen kayıp
common_voice_tr_19104279.wav,145196,ayrıca basın enformasyonundan da sorumluydu
common_voice_tr_19104282.wav,161324,harizaj mahkemede hiçbir açıklamada bulunmadı
common_voice_tr_19104289.wav,123692,duruşma on bir ekim'de yapılacak
common_voice_tr_19104290.wav,110636,herkes aynı duyguyu paylaşmıyor
common_voice_tr_19104294.wav,139820,biz ikinci sınıf avrupalılar değiliz
common_voice_tr_19104297.wav,104492,ziyaretin amacı neydi
common_voice_tr_19104305.wav,132140,ancak bu seçimlerin ikinci turu olmayacak
common_voice_tr_19104327.wav,122924,hareketle ilgili tartışmalar da çıkmadı değil
common_voice_tr_19104318.wav,135980,çocuklar hangi kategoriyi tercih ediyorlar
common_voice_tr_19104328.wav,129836,fabrikanın bir yıl içinde açılması bekleniyor
common_voice_tr_19104334.wav,101420,şimdi sıra onlara geldi
common_voice_tr_19104337.wav,139052,bu fazlanın bu yıl daha da artması bekleniyor
common_voice_tr_19104343.wav,170540,mevcut durum bu tür bir güce ihtiyaç duyulmayacak kadar güvenli mi
common_voice_tr_19104344.wav,106028,sekiz yıldır iktidardaydı
common_voice_tr_19104345.wav,120620,makroekonomik durum tekin kabul ediliyor
common_voice_tr_19104346.wav,162860,uiki bin dokuz yüz doksan yedi yılında saraybosna'da çaldı
common_voice_tr_19104357.wav,97580,savunma en güçlü unsur
common_voice_tr_19104365.wav,81452,ardından saçı kesiliyor
common_voice_tr_19104367.wav,93740,oyunla ilgili son gelişmeler nedir
common_voice_tr_19104380.wav,143660,toplam bin iki yüz civarında test yapılması bekleniyor
common_voice_tr_19104394.wav,132140,bükreş'e geldiğinde çocuk babasını arar
common_voice_tr_19104383.wav,165932,yaklaşık kırk milyon seçmen sandık başına gitti
common_voice_tr_19104371.wav,92972,ayrıntılı bilgi verilmedi
common_voice_tr_19104410.wav,119852,sonunda bütün suçlamalar düşürüldü
common_voice_tr_18351503.wav,149804,kotooshu unvanı on üç birlik skorla kazandı
common_voice_tr_18351504.wav,195884,merkezin iki bin on iki yılında açılması planlanıyor
common_voice_tr_18351554.wav,98348,orada hayat farklı
common_voice_tr_18351547.wav,144428,yüzde yüz uygulama sağlayamayız
common_voice_tr_18351578.wav,119084,şirket haftada üç sefer yapmayı planlıyor
common_voice_tr_18351577.wav,98348,adının açıklanmasını da istemiyor
common_voice_tr_18351557.wav,111404,otosansüre yaygın şekilde rastlanıyor
common_voice_tr_18351724.wav,115244,fakat mevcut realiteyi değiştirebilecekler mi
common_voice_tr_18351689.wav,98348,ancak hükümet tutumunu değiştirmiyor
common_voice_tr_18351723.wav,109868,bu açıdan sağlık alanında belirsiz bir fark var
common_voice_tr_18351762.wav,106028,ancak bunu uygulamak daha büyük bir sorun olacak
common_voice_tr_18351763.wav,82988,bu şüphelere ne yanıt veriyorsunuz
common_voice_tr_18351766.wav,103724,festival beş ağustos'a kadar devam edecek
common_voice_tr_18351777.wav,107564,bu yıl da bir tane düzenlenmesi planlanıyor
common_voice_tr_18351780.wav,94508,şimdiki oran yüzde elli iki
common_voice_tr_18351799.wav,94508,yumurta aklarını şekerle karıştırın
common_voice_tr_18351812.wav,142124,makedonya bu yıl otuz adet t yetmiş iki tankı aldı
common_voice_tr_18351823.wav,125228,bulgaristan'da şimdiye kadar vaka bildirilmedi
common_voice_tr_18351842.wav,122924,sergide yüz elli taslak ve kolaj çalışması yer alıyor
common_voice_tr_18351858.wav,113708,eşi oğlu ve torunuysa ağır yaralandı
common_voice_tr_18351909.wav,90668,çiftçiler en başta iyimserdiler
common_voice_tr_18351910.wav,92204,festival altı nisan'da sona eriyor
common_voice_tr_18351907.wav,98348,arnavutluk'ta ihracat zayıf
common_voice_tr_18351908.wav,76844,bir kişi serbest bırakıldı
common_voice_tr_18351911.wav,80684,geleceği tahmin etmek zor
common_voice_tr_17415314.wav,117548,halkın yaklaşık yüzde otuz üçü oy kullanmayacak
common_voice_tr_17415336.wav,103724,çift saraybosna'dan karadağ'a geçti
common_voice_tr_17415348.wav,82988,onlar şanslı olanlar
common_voice_tr_17443718.wav,92204,bunun olmayacağını da düşünüyorum
common_voice_tr_17443719.wav,71468,ama yapamaz
common_voice_tr_17443732.wav,94508,eşyalara soruşturmanın devamı için el kondu
common_voice_tr_17443737.wav,113708,bu itirazlar dışında hükümet başarısından emin
common_voice_tr_17443739.wav,103724,toprak kaymaları da oldukça sık yaşanıyor
common_voice_tr_17443743.wav,142124,ancak bu oldukça engebeli bir yol
common_voice_tr_17443744.wav,76844,katliam devam etti
common_voice_tr_17443765.wav,102188,seçim yasasında ne gibi değişiklikler yapılmalı
common_voice_tr_17443772.wav,94508,hükümet sorunla baş etmek için adımlar atıyor
common_voice_tr_17443775.wav,80684,bunların on milyon avroluk bir bütçeleri var
common_voice_tr_17443773.wav,167468,sırbistan kosova tarafından verilen araç plakalarını ve evrakları tanıyacak mı
common_voice_tr_17443769.wav,92204,bu rakamlar belirgin şekilde artabilir
common_voice_tr_17443784.wav,59948,on iki ülke henüz tanımadı
common_voice_tr_17443785.wav,73004,halka her şeyi açıklayacağız
common_voice_tr_17443788.wav,56108,bunlar savaş suçluları
common_voice_tr_17443794.wav,80684,sergi ocak ayına kadar devam edecek
common_voice_tr_17443800.wav,107564,karşılıklı olarak bayram tebrikleri ediliyor
common_voice_tr_17443804.wav,99884,bizim politikamız budur
common_voice_tr_17443805.wav,107564,hırsızlar hazır olmayacak bir fidye yolu arıyor
common_voice_tr_17443808.wav,132908,dokunulmazlık günleri nihayet sona ermişti
common_voice_tr_17443811.wav,140588,toplam yatırım bedeli altı virgül beş milyon avroya ulaştı
common_voice_tr_17443806.wav,98348,daha sonra bu kişi yemek masasını hazırlar
common_voice_tr_17443809.wav,107564,adaylık ocak ayı sonunda sunulacak
common_voice_tr_17443814.wav,69164,ancak zorluklar da yok değil
common_voice_tr_17443821.wav,161324,türkiye ticari çıkarlarını libya'daki insanlık krizinin üstünde mi tutuyor
common_voice_tr_17443832.wav,90668,bu hiç de haksız bir heveslilik değil
common_voice_tr_17443829.wav,99884,doğrudan ya da dolaylı olarak hepimizi etkiliyor
common_voice_tr_17443825.wav,92204,belgrad'daki camiyi bile ziyaret etti
common_voice_tr_17910982.wav,59948,diğer iki kişi bosnalı
common_voice_tr_17910998.wav,102188,sendikalar bir dizi grev yapılacağını duyurdu
common_voice_tr_17460345.wav,107564,bu harika bir kaçış mekanizması da olur
common_voice_tr_17910999.wav,99884,bu aşamaya gelebilen dava sayısı zaten çok az
common_voice_tr_17910981.wav,96044,gerçekten de bu süreci hızlandırmak istiyoruz
common_voice_tr_17911000.wav,84524,yine de reform çığlıkları giderek büyüdü
common_voice_tr_17911026.wav,99884,kosova fiili ve meşru bir devlettir
common_voice_tr_17911023.wav,98348,su parkı da iki bin altı yılında açıldı
common_voice_tr_17911024.wav,98348,festival yirmi iki eylül'e kadar devam edecek
common_voice_tr_17911025.wav,71468,bunun hakkında ne düşünüyorsunuz
common_voice_tr_17911063.wav,88364,hırvat liderler de bunu kabul ettiler
common_voice_tr_17911066.wav,80684,bu üçüncü kez saldırıya uğrayışım
common_voice_tr_17911041.wav,107564,fuara katılanlar yüz elli binden fazla kitap sattılar
common_voice_tr_17911078.wav,98348,bize bir amerikan birliğiymişiz gibi davranıyorlar
common_voice_tr_17911080.wav,82988,bazı tanıklar ifade vermeyi reddetti
common_voice_tr_17911090.wav,98348,ancak sırpların hepsi değişikliği kabul etmiyor
common_voice_tr_17911105.wav,92204,bu alanda daha neler yapılması gerekiyor
common_voice_tr_17911113.wav,172844,acaba ülke moskova'dan gelecek destek konusunda gereğinden fazla umut besliyor olabilir mi
common_voice_tr_17911114.wav,103724,tüketici kredisi de bu konuda rol oynadı
common_voice_tr_17911145.wav,65324,sizin buna tepkiniz ne olacak
common_voice_tr_17911146.wav,69164,fakat sadece reklam yetmiyor
common_voice_tr_17911157.wav,49964,her şey çok kaotik
common_voice_tr_17911161.wav,99884,binlerce kişi de coşkuya stadın dışından katıldı
common_voice_tr_17911158.wav,71468,kıbrıs türk kesimi ise evet oyu verdi
common_voice_tr_17911169.wav,76844,ancak iki taraf da konuşma yapmadı
common_voice_tr_17911172.wav,82988,aynı şey bilgisayarlarda niye yapılmasın
common_voice_tr_17911183.wav,99884,bazı adaylar tanınmış küresel şirketlerden geldi
common_voice_tr_17911194.wav,99884,hafta sonu ülkeye elli santimetre daha kar yağdı
common_voice_tr_17911188.wav,76844,programdan on beş belediye yararlanacak
common_voice_tr_17911197.wav,94508,bu zıt güçleri dengelemekse hiç de kolaylaşmıyor
common_voice_tr_17911200.wav,71468,tek sorun yatırım ve zaman kaybı da değil
common_voice_tr_17911205.wav,73004,filmin senaryosu da bagiç'e ait
common_voice_tr_17911207.wav,75308,bosnalı sırp polisi de destek verdi
common_voice_tr_17911212.wav,94508,yine tatile çıkıyorlar ama eskisi gibi değil
common_voice_tr_17911215.wav,92204,ancak ülkenin notları hemen revize edilmeyecek
common_voice_tr_17911227.wav,90668,maç doksan bir yetmiş yedilik skorla bitti
common_voice_tr_17911235.wav,96044,gençliğin uzatılması fenomeni ise hala yaşıyor
common_voice_tr_17842671.wav,97580,makedonya bir
common_voice_tr_17842692.wav,147500,savcılık daha sonra suçlamaları geri almıştı
common_voice_tr_17842697.wav,159020,zafer türkiye ile oynanan finallerde geldi
common_voice_tr_17842698.wav,94508,ardından işyeri sorunu geliyor
common_voice_tr_17842718.wav,185900,en yaygın bağlantı hızı iki yüz megabit saniye
common_voice_tr_17842719.wav,79916,felsefemiz
common_voice_tr_17842720.wav,127532,ancak bu iş kolay olmayacak
common_voice_tr_17842732.wav,105260,profesyonel kariyeriniz nasıl başladı
common_voice_tr_17842751.wav,126764,miro on oy alarak adaylığı kazandı
common_voice_tr_17842758.wav,135212,halk için asıl kriz sosyo ekonomik
common_voice_tr_17842790.wav,122156,üç kuruma da danışmadan bir karar verilmemeli
common_voice_tr_17842772.wav,102188,bu imkansız
common_voice_tr_17842820.wav,86060,bu düşünceler bugün bile tepki alıyor
common_voice_tr_17842829.wav,87596,siz buna inanıyor musunuz
common_voice_tr_17842821.wav,84524,yaralanmalara sık rastlanıyor
common_voice_tr_17842861.wav,106796,slyivancanin ise hala kayıp
common_voice_tr_17842847.wav,134444,reformları uygulamak için çok çalışmalıyız
common_voice_tr_17842865.wav,145196,ne var ki erdoğan davaya destek vermedi
common_voice_tr_17842878.wav,117548,kitap yüzde otuz yabancı dilde basılacak
common_voice_tr_17842876.wav,128300,anlaşmanın değeri beş yüz milyon dolar
common_voice_tr_17842880.wav,103724,ancak pek çok arnavut bundan şüpheli
common_voice_tr_17842883.wav,158252,ancak gerekli olan siyasi irade mevcut değildi
common_voice_tr_17842886.wav,103724,kosova'nın kuzeyini kim kontrol ediyor
common_voice_tr_17842884.wav,124460,bunda mesafelerin yakın olmasının da payı büyük
common_voice_tr_17842888.wav,116012,konsere on binden fazla insan katıldı
common_voice_tr_17842905.wav,109100,ziyaret yirmi aralığa değin sürecek
common_voice_tr_17842898.wav,147500,bir diğer eşsiz yerel ürün de koyun peyniri
common_voice_tr_17842909.wav,89900,tipik roman yüzü var bende
common_voice_tr_17842910.wav,64556,bu noktada değil
common_voice_tr_17842907.wav,105260,uluslararası toplum da saldırıları kınadı
common_voice_tr_17842922.wav,89900,rapor altı ekim'de yayınlanacak
common_voice_tr_17842920.wav,96044,en az altmış kişi hayatını kaybetti
common_voice_tr_17842928.wav,85292,karara karşı çıkan kesimler oldu
common_voice_tr_18266708.wav,145196,ancak eylemin siyasi boyutu da var mıydı
common_voice_tr_18266723.wav,135212,sorunlu alanlardan birisi belge güvenliği
common_voice_tr_18266725.wav,135980,fakat süreci geciktiren iki etken oldu
common_voice_tr_18266721.wav,126764,şikayet iki bin altı yılında sunulmuştu
common_voice_tr_18266778.wav,143660,ülkede iki bin iki yüz elli altı sandık merkezi olacak
common_voice_tr_18266788.wav,137516,fabrikanın bin beş yüz işçiye iş sağlaması bekleniyor
common_voice_tr_18266787.wav,88364,tihomir staniç
common_voice_tr_18266826.wav,121388,noel bir sonraki gün yani yedi ocak'ta kutlanır
common_voice_tr_18266795.wav,116012,bu konuda gerçek nedir
common_voice_tr_18266849.wav,136748,fuara yaklaşık on beş sırp şirketi katıldı
common_voice_tr_18266850.wav,105260,oylar teker teker elle sayılacak
common_voice_tr_18266836.wav,105260,etkinlik yirmi sekiz ekim'de sona erecek
common_voice_tr_18278585.wav,122924,hırvatistan'ın da iyimser olmak için nedeni var
common_voice_tr_18278599.wav,121388,bu arada asıl sorun da ortadan kalkmış değil
common_voice_tr_18278601.wav,290348,selin kontrol edilememesi ihtimali hakkındaki fikri sorulan cumhurbaşkanı allah korusun dedi
common_voice_tr_18278611.wav,124460,aylardır süren siyasi kriz artık sona mı eriyor
common_voice_tr_18278623.wav,117548,napolyon bin sekiz yüz sekizde buradaymış
common_voice_tr_18278602.wav,102188,bu dallar badnik'te yakılacak
common_voice_tr_18278624.wav,128300,pukaniç hem saygın hem de tartışmalı bir isimdi
common_voice_tr_18375327.wav,142892,kokaini taşıyan tır makedon plakalıydı
common_voice_tr_18278644.wav,101420,çocuklarını geri kabul ediyorlar mı
common_voice_tr_18439790.wav,115244,bu arada bahisler de yükseliyor
common_voice_tr_18375352.wav,124460,ancak proje bir engele takıldı
common_voice_tr_18439811.wav,109868,fakat sadece aileler değil
common_voice_tr_18439812.wav,180524,yine teknolojiye güvenip olanlara kayıtsız kalmak mümkün mü
common_voice_tr_18375350.wav,121388,herşeyin bir kapasitesi var değil mi
common_voice_tr_18439823.wav,115244,bunun olacağını sanmıyorum
common_voice_tr_18439813.wav,148268,yetkililer silahları hala geri alamadılar
common_voice_tr_18439851.wav,111404,yasaya karşı oy verilmedi
common_voice_tr_18439861.wav,134444,biletler yirmi yedi mart'ta satışa çıkacak
common_voice_tr_18439869.wav,134444,gruevski pek çok vaatte bulunuyor
common_voice_tr_18439854.wav,145964,bunlara daha beslenme çantası dahil değil
common_voice_tr_18439876.wav,159788,yeni mağazada yetmiş binin üzerinde ürün bulunuyor
common_voice_tr_18439877.wav,140588,bulgaristan iki boru hattı projesinde yer alıyor
common_voice_tr_18439879.wav,161324,tesla on temmuz bin sekiz yüz elli altıda doğdu
common_voice_tr_18439882.wav,188204,kitle iletişim araçlarının çoğalması kaliteyi de beraberinde getiriyor mu
common_voice_tr_18439881.wav,109868,fuar pazar günü sona eriyor
common_voice_tr_18439905.wav,122924,zanlı gıyaben yargılanmaya başladı
common_voice_tr_18439880.wav,148268,hiçbir siyasi durum hakkında yorumumuz yoktur
common_voice_tr_18439903.wav,148268,daha sonra bu rakamın da çok üzerine çıkıldı
common_voice_tr_18439909.wav,129068,protestocular salondan çıkarıldılar
common_voice_tr_18439932.wav,142124,bu arada enerji piyasası da serbest bırakılacak
common_voice_tr_18439952.wav,136748,ordu kente girerse kaçabilirler
common_voice_tr_18439922.wav,226604,türkiye ile uzun vadeli bir ortaklık sağlanması konusuna ilişkin beklentileriniz neler
common_voice_tr_18439953.wav,134444,onu fetheden komutan ne güzel komutandır
common_voice_tr_18439957.wav,132908,bugünse türkiye'nin çıkarları çok daha karışık
common_voice_tr_18439955.wav,119084,peki bu siyasi irade mevcut mu
common_voice_tr_18439968.wav,145964,tarihi prizren'de dar sokaklar parke taşından
common_voice_tr_18439984.wav,126764,panasonic sırbistanda üretime başlıyor
common_voice_tr_18439997.wav,161324,fakat ülke bu pazar konumundan sonuna kadar yararlanabiliyor mu
common_voice_tr_18439998.wav,163628,makedonya bu konuda tam olarak ne denli katkıda bulundu
common_voice_tr_18439978.wav,130604,bu yılki festival yirmi sekiz şubat'ta sona eriyor
common_voice_tr_18440018.wav,140588,kredinin vadesi sekiz yıl olarak belirlendi
common_voice_tr_18440041.wav,102188,teşkilata yığınla başvuru var
common_voice_tr_18440047.wav,132908,ancak başbakanın beklediği şekilde değil
common_voice_tr_18440050.wav,134444,etkinlikte arnavut yayınevleri çoğunluktaydı
common_voice_tr_19477330.wav,89900,bu hedefe ulaşıldı mı
common_voice_tr_19477331.wav,122924,bundan sonra bir şeylerin değişmesi gerekecek
common_voice_tr_19477338.wav,117548,ancak hükümet bu kaygıları dağıtmaya çalıştı
common_voice_tr_19477332.wav,112940,fon modernizasyonun finansmanında kullanılacak
common_voice_tr_19477437.wav,109868,en zengin siyasi sicile ivaniç sahip
common_voice_tr_19477427.wav,83756,uzlaşmak istemiyorlar
common_voice_tr_19477441.wav,83756,adeta küçük bir kasabayı andırır
common_voice_tr_19477452.wav,104492,festival yirmi sekiz nisan'a kadar devam edecek
common_voice_tr_19477472.wav,116012,gasiç ailesi kalmaya karar verenlerden
common_voice_tr_19477473.wav,117548,ancak bu tarihten beri momentum tekrar durdu
common_voice_tr_19477475.wav,122156,bir sonraki toplantının tarihi de belirlenemedi
common_voice_tr_19477482.wav,105260,bankadan alınacak yardım üç alanda yoğunlaşacak
common_voice_tr_19477476.wav,109100,projeler programın gerisinde ve durmuş durumda
common_voice_tr_19477488.wav,89900,kimliği belirsiz bir kurban da anılıyor
common_voice_tr_19477483.wav,92204,ancak bu bakanın hoşuna gitmedi
common_voice_tr_19477484.wav,109868,makedonya'daysa kayıplar yüzde yirmi bir arttı
common_voice_tr_19477500.wav,116780,hırvatlar bu yazın turizm sezonundan endişeli
common_voice_tr_19477493.wav,79148,soruşturma sekiz ay sürdü
common_voice_tr_19477517.wav,85292,ancak istisnalar da yok değil
common_voice_tr_19477519.wav,106796,bizim kendimize bakmamız lazımdır
common_voice_tr_19477525.wav,116780,etkinliğin ana konusu kategori teorisiydi
common_voice_tr_19477557.wav,77612,bu büyük bir ilerleme
common_voice_tr_19477569.wav,78380,bunlar nerede iş bulacaklar
common_voice_tr_19477577.wav,79916,limana gitmek bile eğlenceli
common_voice_tr_19477586.wav,97580,biliç takımının başında kalmayı planlıyor
common_voice_tr_19477591.wav,105260,bundan aşağısı ise hayal kırıklığı demek olacak
common_voice_tr_19477595.wav,91436,sergi üç hafta süreyle açık kalacak
common_voice_tr_19477592.wav,126764,şu anda makedonya'nın cezaevi nüfusu iki bin iki yüz
common_voice_tr_19477596.wav,104492,fabrikanın yedi yüz kişiye iş sağlaması bekleniyor
common_voice_tr_19477600.wav,85292,birbiri ardına istifa ettiler
common_voice_tr_19477610.wav,92972,bu bizim için bir meydan okumaydı
common_voice_tr_19477604.wav,92972,yemek alanı sokak lambalarıyla aydınlatıldı
common_voice_tr_19477620.wav,111404,diğerleri daha şüpheci bir tavır takınıyorlar
common_voice_tr_19477617.wav,121388,organize suç siyaseti ve basını kirletiyor
common_voice_tr_19477624.wav,109868,top artık uluslararası toplumun karar organında
common_voice_tr_19477632.wav,104492,bazı okullarda pilot projeler çoktan başlatıldı
common_voice_tr_19477627.wav,98348,bu yılki fuarda çocuk edebiyatı vurgulanıyor
common_voice_tr_19477637.wav,93740,ancak siyasi rakipleri aynı fikirde değil
common_voice_tr_19477641.wav,109100,elbette ki her duyduğunuza inanamazsınız
common_voice_tr_19477639.wav,112172,peki bu sorunlarla başa çıkma şansımız nedir
common_voice_tr_18372545.wav,147500,bu bağımsız ama mesajı olan bir film
common_voice_tr_18376824.wav,130604,bu yılki etkinliğin onur konuğu mısır idi
common_voice_tr_18376834.wav,122156,oylamaya on yedi milletvekili katılmadı
common_voice_tr_18376835.wav,99884,yabancı dil eğitimi getirilmeli
common_voice_tr_18372549.wav,138284,değişmesini istediğiniz şeyler neler
common_voice_tr_18376843.wav,129068,reform süreçlerinin hızından memnun musunuz
common_voice_tr_18376848.wav,69932,nerede
common_voice_tr_18376850.wav,152108,bu engelleri aşmada ne gibi bir plan uygulanacak
common_voice_tr_18376847.wav,133676,bu sürecin en az iki yıl sürmesi bekleniyor
common_voice_tr_18376851.wav,132140,bir de ünlülerin yazdığı anı kitapları var
common_voice_tr_18376854.wav,110636,onlara komünist sistemi anlattı
common_voice_tr_18376866.wav,202796,bu misyonlarda yer almak makedonya'ya nasıl bir deneyim ve kazanım sağladı
common_voice_tr_18376872.wav,129068,bu saldırıyla uğraşacak zamanları olmalı
common_voice_tr_18376875.wav,98348,makedonya henüz tanınmadı
common_voice_tr_18376883.wav,138284,devlet koruması altındaki bir eser haline gelmiş
common_voice_tr_18376890.wav,103724,son yugo müzeye konuyor
common_voice_tr_18376899.wav,198956,çocuk bin dokuz yüz doksan dokuz yılında satıldığında üç yaşındaydı
common_voice_tr_18376898.wav,119852,kosova'da en sevdiğim yiyecek mi
common_voice_tr_18376968.wav,128300,papademos zorlukları kabul ediyor
common_voice_tr_18376969.wav,161324,bu da rekabetçiliği ve istihdamı olumsuz etkiler
common_voice_tr_18376995.wav,136748,fakat bu alanda az bir ilerleme kaydedildi
common_voice_tr_18376993.wav,143660,burada da yaklaşık yüz yirmi beş bin avro toplandı
common_voice_tr_18376996.wav,139052,davanın pazartesi günü açılması gerekiyordu
common_voice_tr_18377027.wav,184364,makedonya ise dokuzuncu grupta üçüncü sırada yer alıyor
common_voice_tr_18377041.wav,127532,hırvat tarımı ayakta kalabilecek mi
common_voice_tr_18377249.wav,89132,korg
common_voice_tr_18377256.wav,155948,ailenin her ferdine birer dilim dağıtılıyor
common_voice_tr_18377258.wav,193580,buna harcanan paraya değer kriz ne kadar büyük olursa olsun
common_voice_tr_18377257.wav,153644,fakat avrupa kamuoyu buna ikna oldu mu
common_voice_tr_18377268.wav,153644,yine de ordunun değişmekte olduğuna inanıyor
common_voice_tr_18377284.wav,125996,grup biraz dil engeliyle karşı karşıya
common_voice_tr_18377283.wav,124460,sonuç olarak bir de iftirayla suçlandılar
common_voice_tr_18377287.wav,96044,yatırımcılar bunu bekliyor
common_voice_tr_18377289.wav,108332,olaylarda yaralanma bildirilmedi
common_voice_tr_18377286.wav,140588,sorun kamuoyunda tartışmalara yol açtı
common_voice_tr_18377290.wav,134444,bu oran daha hızlı bir şekilde aşağı çekilmeli
common_voice_tr_18377307.wav,92204,kentas bundan emin değil
common_voice_tr_18377295.wav,121388,bu iddialarla ilgili yorumlarınız nelerdir
common_voice_tr_18377294.wav,138284,zamanın hepimizin lehine işlediğine de eminim
common_voice_tr_18377308.wav,98348,fiyatlar çok yüksekti
common_voice_tr_18377312.wav,136748,kararın kosova'daki yansımaları ne oldu
common_voice_tr_19190265.wav,176684,bunun sırbistan açısından anlamı yüzde on daha yüksek bir enflasyon mu
common_voice_tr_19190268.wav,138284,parun şu anda otobiyografisi üzerinde çalışıyor
common_voice_tr_19190269.wav,161324,ülkenin hala devlet amblemi ve ulusal marşı yok
common_voice_tr_19190279.wav,155948,şimdiye kadar yerine getirilen ve getirilmeyen koşullar neler
common_voice_tr_19190282.wav,126764,korsancılık bir yerde ucuza eğlence demek
common_voice_tr_19190283.wav,194348,peki polis reformunun gerçekleştirilmemesi kimin için faydalı olacak
common_voice_tr_19190285.wav,107564,teller mart ayı başlarında kaldırılacak
common_voice_tr_19190280.wav,138284,onları bekleyen başlıca güçlükler nelerdir
common_voice_tr_19190289.wav,119084,türkiye için müzakere sürecine geçildi
common_voice_tr_19190291.wav,136748,yunanistan formula bir pisti için yeri seçti
common_voice_tr_19190297.wav,159788,toplam mal varlığı iki yüz seksen sekiz milyon avro civarında
common_voice_tr_19190303.wav,113708,konu dinleyicilerin bam teline dokundu
common_voice_tr_19190301.wav,138284,boskovski tüm suçlamaları reddetti
common_voice_tr_19190305.wav,115244,bizi bilgilendirmek zorunda değiller
common_voice_tr_19190306.wav,126764,fikirler bol olsa da kaynaklar kısıtlı
common_voice_tr_19190313.wav,132908,projenin iki bin yedi yılında tamamlanması bekleniyor
common_voice_tr_19190317.wav,155948,bu rakamın yüzde kırk altı virgül yetmiş dokuzunu kadınlar oluşturuyor
common_voice_tr_19190325.wav,145964,bunlar tutukevindeki tek zavaş suç zanlıları
common_voice_tr_19190324.wav,119084,o zamandan bu yana bin engelli iş buldu
common_voice_tr_19190332.wav,102188,nasıl bir makedonya düşünüyorsunuz
common_voice_tr_19190327.wav,115244,daha da yüksek hedeflere ulaşmayı düşünmeyeceğim
common_voice_tr_19190328.wav,119084,bugünse bu kasa dolu olmaktan çok boş
common_voice_tr_19190334.wav,86828,belgede yargıya da değinildi
common_voice_tr_19190337.wav,92204,gora yaşamak için kolay bir yer değil
common_voice_tr_19190344.wav,96044,sanatçı ilkinde solo çalmıştı
common_voice_tr_19190356.wav,103724,sadece bir kişi kurtulmayı başarmıştı
common_voice_tr_19190363.wav,122924,hırvat medyası da bize destek ve yer veriyor
common_voice_tr_19190364.wav,109868,adamlardan biri helikopterin dışına fırlamıştı
common_voice_tr_19190369.wav,140588,sırplar ve arnavutlar ulusal bir barış sağlayabilir mi
common_voice_tr_19190365.wav,121388,arnavutluk'ta üç virgül altı milyon kişi yaşıyor
common_voice_tr_19190372.wav,96044,peki bu kayıtsızlığın sebebi ne
common_voice_tr_19190391.wav,119084,balkanlar'da gazeteci olmak zor olabilir
