wav_filename,wav_filesize,transcript
common_voice_tr_19190390.wav,122924,bunların arasında üç de kadın polis bulunuyor
common_voice_tr_19190392.wav,126764,mladiç şimdilik hala kaçak durumunda
common_voice_tr_19190411.wav,106028,lukiç lahey'e iadesine karşı çıkmadı
common_voice_tr_19190409.wav,115244,sanader artık siyasete girmediğini de vurguladı
common_voice_tr_19190412.wav,121388,ban ziyaret için kesin bir tarih vermedi
common_voice_tr_19190414.wav,106028,sizce yeni gerginlikler ortaya çıkabilir mi
common_voice_tr_19190424.wav,142124,bu malların kaynağını kontrol etme amaçlı tedbirler alacak mısınız
common_voice_tr_19190425.wav,92204,artık çok kaliteli gazeteciler var
common_voice_tr_19190433.wav,65324,çok güzel
common_voice_tr_19190452.wav,125228,her ikisi de bin dokuz yüz doksan altıdan beri saklanıyor
common_voice_tr_19190454.wav,99884,bu değerlendirme temmuz ayında yapılacak
common_voice_tr_19190456.wav,113708,hükümet satış için başka bir neden daha sunuyor
common_voice_tr_19190463.wav,99884,bu işleri mahkemelere bırakalım
common_voice_tr_19190455.wav,113708,buna rağmen sağlanan fayda çok büyük oldu
common_voice_tr_19190464.wav,111404,her iki ülke de ganiç'in iadesini istiyor
common_voice_tr_19190462.wav,103724,bisiklet adalar için de ideal bir araç
common_voice_tr_19192915.wav,86828,bu yeni bir baskı biçimi midir
common_voice_tr_19192919.wav,107564,ak projeye bir milyon avro sağlayacak
common_voice_tr_19192918.wav,115244,bu arada sırplar vatanlarını gururlandırıyorlar
common_voice_tr_19648405.wav,176684,bu yılki fuarda yirmi beş binden fazla kitap tanıtıldı
common_voice_tr_19648408.wav,163628,bu miktarın yaklaşık dokuz bin sekiz yüz tonu ihtiyaç fazlası
common_voice_tr_19648406.wav,172076,bu sandık merkezleri ikinci turda açık olacak
common_voice_tr_19648523.wav,116780,zagrep lego'ları sevdi
common_voice_tr_19648439.wav,155180,bu teklifleri hangi koşullarda kabul edersiniz
common_voice_tr_19648501.wav,90668,ya yaşasaydı
common_voice_tr_19648546.wav,132140,fakat yasayı değiştirmekle herşey hallolmuyor
common_voice_tr_19648548.wav,103724,erdoğan'ın eşi de türban takıyor
common_voice_tr_19648781.wav,134444,turistlerin büyük kısmı kosova'dan geliyor
common_voice_tr_19648782.wav,92204,bir çok şey yapılabilir
common_voice_tr_19648638.wav,133676,tek bir kart hepsinin kapılarını açıyor
common_voice_tr_19649872.wav,129836,anıtın yeri henüz belirlenmiş değil
common_voice_tr_19649873.wav,111404,zanlıların hepsi de trabzonlu
common_voice_tr_19649983.wav,231212,sizce bu uygulama onaylansaydı seçim sonuçlarının güvenilirliğini etkiler miydi
common_voice_tr_19649980.wav,112940,pisari uyarıyı duymadı
common_voice_tr_19650075.wav,127532,çok sıfırlı rakamlar kafa karıştırıcı olabiliyor
common_voice_tr_19650043.wav,143660,kimileri ise koşulları kabullenmekle yetiniyor
common_voice_tr_19650218.wav,126764,üç maç da bir sıfır skorla sona erdi
common_voice_tr_19650266.wav,120620,muhalefet partileri de şikayetteler
common_voice_tr_19650223.wav,128300,çalışmaya sekiz ülkeden on sekiz bilim insanı katıldı
common_voice_tr_19650270.wav,140588,balkanlar'da da bu daha az geçerli değil
common_voice_tr_19650379.wav,107564,yapılacak çok şey var
common_voice_tr_19650383.wav,95276,zanlı hala yakalanamadı
common_voice_tr_19650474.wav,102188,drugclan aynı fikirde değil
common_voice_tr_19650510.wav,145196,madde doğal uranyumun yüzde birden azını oluşturuyor
common_voice_tr_19650508.wav,102188,başka yolu kesinlikle yoktur
common_voice_tr_19650513.wav,116012,fakat bu kez protestolar olaysız geçti
common_voice_tr_19650582.wav,110636,bunun için de çalışmak gerekli
common_voice_tr_19650583.wav,152108,snezana pajkiç'in bugün nerede olduğunu biliyor musunuz
common_voice_tr_19650585.wav,126764,eski kent dubrovniğin etrafındaki duvar
common_voice_tr_19650584.wav,116012,dünya kupası geldi
common_voice_tr_19650718.wav,108332,zengin ve ünlü olmaya çalışmıyoruz
common_voice_tr_19650673.wav,119852,mülteciler ise çok nadiren türkçe konuşuyorlar
common_voice_tr_19650640.wav,97580,failler hala yakalanamadı
common_voice_tr_19650823.wav,132908,seçmenler yine kendisine karşı oy versinler diye mi
common_voice_tr_19650774.wav,183596,sırbistan'ın sancak'taki savaşan partileri müzakerelerle birleşebilir mi
common_voice_tr_19650802.wav,86828,hukukun üstünlüğü
common_voice_tr_19650878.wav,103724,sürecin aylarca sürmesi bekleniyor
common_voice_tr_17415907.wav,109868,yerleşim birimi derhal karantinaya alındı
common_voice_tr_19651004.wav,98348,buna karşı olan var mı
common_voice_tr_19651051.wav,150572,fakat mahallede hiçbir kültür mekanı yoktu
common_voice_tr_17415979.wav,145964,yeni işler üç ila on bir aylık süreleri kapsıyor
common_voice_tr_17415983.wav,107564,gazete pazarı büyük değişimler geçiriyor
common_voice_tr_17415992.wav,119084,nikoliç'in açlık grevinin etkileri ne oldu
common_voice_tr_17415995.wav,107564,ucuz diş bakımı bu konuda yalnız değil
common_voice_tr_17415997.wav,153644,anlaşmanın değeri yüz elli bin avro olarak belirlendi
common_voice_tr_19650957.wav,114476,oysa o bundan çok daha fazlasıdır
common_voice_tr_17415998.wav,122924,listede yirmi beş ülkeden filmler yer alıyor
common_voice_tr_17416041.wav,107564,satış bedeli yüz yirmi milyon avro oldu
common_voice_tr_17416039.wav,111404,reform finansal açıdan da faydalı
common_voice_tr_17416043.wav,121388,projeye iki bin on yılında başlanması planlanıyor
common_voice_tr_17416157.wav,115244,konserin tarihi ocak ayı ortasında açıklanacak
common_voice_tr_17416172.wav,102188,girişim bir halk hareketine de yol açtı
common_voice_tr_17416162.wav,122924,kampanyası kapsamında eğitim kursları düzenlendi
common_voice_tr_17416230.wav,106028,yine de iyimser olmak için neden yok değil
common_voice_tr_17416231.wav,192044,bir ekonomi salt kimi kurumları taklit etmeye çalışarak ileri düzeylere sıçrayabilir mi
common_voice_tr_17427035.wav,107564,kesin sonuçlar otuz gün içinde açıklanacak
common_voice_tr_17427045.wav,130604,mimosa hasanramaj ise daha ihtiyatlı
common_voice_tr_17427048.wav,73004,siyasi irade var mı
common_voice_tr_17427063.wav,61484,vizeli mi vizesiz mi
common_voice_tr_17427064.wav,119084,bu yıl ilk defa pasif seçmen kaydı uygulandı
common_voice_tr_17427077.wav,67628,sonuçsa birincilik oldu
common_voice_tr_17427079.wav,172844,muhalefet partileri hükümete karşı ciddi bir mücadele ortaya koyabiliyorlar mı
common_voice_tr_17427078.wav,67628,şikayet edemem doğrusu
common_voice_tr_17427086.wav,115244,bunu beğenmeyen istediği yere gidebilir
common_voice_tr_17427131.wav,82988,ancak muhalefet aynı fikirde değil
common_voice_tr_17427132.wav,65324,mali bilgi verilmedi
common_voice_tr_17427144.wav,111404,bilim eziyet verici olmaktan çok eğlenceliydi
common_voice_tr_17427195.wav,115244,zrvenkovski de benzer itirazlarda bulundu
common_voice_tr_17427178.wav,61484,bu olay bir ilk mi
common_voice_tr_17427246.wav,115244,parlamento paketi mayıs ayı ortasında oylayacak
common_voice_tr_17427248.wav,80684,bunlar en büyükleri
common_voice_tr_17427249.wav,134444,arnavutluk'un üyelik daveti alması ülkede yankı uyandırdı mı
common_voice_tr_17427269.wav,69164,umarız boğa olmayız
common_voice_tr_17427287.wav,102188,sergi bu ayın sonuna kadar devam edecek
common_voice_tr_17427305.wav,71468,bunu kim ister
common_voice_tr_17427284.wav,102188,suçun vahşiliği ülkeyi şok etti
common_voice_tr_17427289.wav,80684,güvenlik tedbirleri
common_voice_tr_17427306.wav,107564,gelişmeye ve yeni şeyler sunmaya yetmiyor
common_voice_tr_17427307.wav,107564,pek çok kimse için banka kredisi tek seçenek
common_voice_tr_17427326.wav,84524,günümüzde avukat olmak zor
common_voice_tr_17427309.wav,129068,ancak yeni tarzdan herkes memnun değil
common_voice_tr_17427330.wav,94508,her iki taktik de tartışmaya açık
common_voice_tr_17427328.wav,96044,bugüne kadar gelen tepkiler karışık oldu
common_voice_tr_17427332.wav,115244,başka kaynaklardan da eleştiriler gelmedi değil
common_voice_tr_17427340.wav,125228,romanya beş milyar avroluk ilk dilimi hemen aldı
common_voice_tr_17427333.wav,111404,bu rakamlar geçen yılki rakamların iki katı
common_voice_tr_17427341.wav,144428,veya büyük anne ve babalarımızın partiye nasıl rapor verdiğini
common_voice_tr_17427382.wav,96044,parlamento bu yasal çarkı destekliyor
common_voice_tr_17427369.wav,106028,müze gecesi beş yıldır her yıl düzenleniyor
common_voice_tr_17427352.wav,102188,fakat bunun olacağına herkes inanmıyor
common_voice_tr_17427383.wav,82988,bir sürü yerde indirim hakları vardı
common_voice_tr_19048330.wav,119084,ancak belgrad makamları isyan halindeler
common_voice_tr_19048344.wav,115244,oktar'ın karara itiraz hakkı bulunuyor
common_voice_tr_19048361.wav,99884,savaş rüzgarları kuzeyden hızla yayıldı
common_voice_tr_19048377.wav,104492,savaşta çocukları korumayı düşünen pek yoktu
common_voice_tr_19048363.wav,100652,diğerleri ise çeşitli azınlıklara ayrılacak
common_voice_tr_19048378.wav,93740,bu yüzden hep birlikte çalışmamız gerekiyor
common_voice_tr_19048385.wav,79916,ancak bütün bu para nerden gelecek
common_voice_tr_19048393.wav,127532,maktouf'un cezası haziran ayında sona erdi
common_voice_tr_19048411.wav,109868,resimler mart ayı sonuna kadar sergide kalacak
common_voice_tr_19048429.wav,78380,miloja da buna katılıyor
common_voice_tr_19048428.wav,94508,bu suçlamalara ne yanıt veriyorsunuz
common_voice_tr_19048430.wav,76076,sonra her şey değişti
common_voice_tr_19048441.wav,164396,demokratik partilerin iktidara geldiği iki bin yılından bu yana ilerleme oldu mu
common_voice_tr_19048442.wav,120620,uyulmadığı takdirde ülke cezalandırılacak
common_voice_tr_19048450.wav,116012,grupta üçüncü sırada sırbistan yedi
common_voice_tr_19048448.wav,114476,edita tahiri bunu sınır olarak yorumluyor
common_voice_tr_19048444.wav,83756,bulgaristan'ı güçsüzleştirir
common_voice_tr_19048511.wav,59180,çok gerçekçi
common_voice_tr_19048489.wav,96044,geçen yılki rekor rusya'ya aitti
common_voice_tr_19048532.wav,133676,kısıtlamalar otuz bir aralık iki bin on bire kadar sürecek
common_voice_tr_19048553.wav,86828,yunanistan'da idam cezası yok
common_voice_tr_19048575.wav,97580,davetler kesin üyelik anlamına gelmeyecek
common_voice_tr_19048578.wav,146732,smalios'un en iyi derecesi yetmiş bir virgül seksen yedi oldu
common_voice_tr_19048555.wav,88364,bakan şu ana kadar bir yorum yapmadı
common_voice_tr_19048579.wav,118316,makedonya toplam altı virgül otuz üç puan aldı
common_voice_tr_19048583.wav,101420,sistemi çok partili bir sisteme değiştiriyoruz
common_voice_tr_19048604.wav,87596,tarih tekerrür edebilir mi
common_voice_tr_19048605.wav,85292,şarkı bütün yunan halkını büyülemedi
common_voice_tr_19048618.wav,67628,umarım çok yakında olur
common_voice_tr_19048635.wav,137516,ülkenin latin alfabesindeki alan adı ise bg
common_voice_tr_19048640.wav,93740,herkes bunun iyi bir fikir olduğunu düşünmüyor
common_voice_tr_19067139.wav,114476,etkinlikte dokuz ülkeden otuz ekip biraraya geldi
common_voice_tr_19067146.wav,119084,geçen yılsa bu rakam beş yüz on milyon avro idi
common_voice_tr_19067147.wav,73004,bakış açıları çok farklı
common_voice_tr_19067163.wav,121388,merkezin iki bin sekiz sonuna kadar açılması bekleniyor
common_voice_tr_19067161.wav,174380,bize bu koşulların neler olduğundan ve hangilerinin henüz yerine getirilmediğinden bahseder misiniz
common_voice_tr_19067172.wav,100652,sırbistan kosova meclisini feshetti
common_voice_tr_19067174.wav,89132,bu da işçi maaşlarına hiçbir şey bırakmıyor
common_voice_tr_19067181.wav,106028,değişiklik bir nisan itibarıyla yürürlüğe girdi
common_voice_tr_19067183.wav,94508,proje yaklaşık altı yüz yeni iş yaratacak
common_voice_tr_19172305.wav,107564,yerleşmek için en uygun yerlerse tepelerdi
common_voice_tr_19172309.wav,120620,bayrami şimdi hapishanede cezasını çekiyor
common_voice_tr_17348344.wav,119084,maaşımız mı artacak daha fazla mı iş olacak
common_voice_tr_17348335.wav,121388,sergi mayıs ayı sonuna kadar gezilebilecek
common_voice_tr_17348348.wav,115244,yine de iki polis memuru hafif yaralandı
common_voice_tr_17348354.wav,94508,bazıları bu trende karşı çıkıyor
common_voice_tr_17348382.wav,53804,asıl soru bu
common_voice_tr_17348413.wav,92204,ancak yasanın geçirilmesi engellendi
common_voice_tr_17348439.wav,102188,şirket bitmiş ürünlerini satmakta başarılı
common_voice_tr_17348449.wav,107564,peki türkiye'nin çabaları sonuç veriyor mu
common_voice_tr_17348418.wav,115244,bu da çok daha fazla ortak çaba gerektiriyor
common_voice_tr_17348486.wav,98348,kazanan üç eseri burada sunuyoruz
common_voice_tr_17348497.wav,129068,stamatis kraounakis
common_voice_tr_17348498.wav,102188,tutuklananlardan biri çeçen uyruklu
common_voice_tr_17348487.wav,121388,çok sayıda blogcu da duruma ağırlığını koydu
common_voice_tr_17348499.wav,86828,ancak bu kural pratikte uygulanmıyor
common_voice_tr_17348557.wav,79148,bu konuda bir yorumunuz var mı
common_voice_tr_17348591.wav,96044,kimsenin maaşlardan haber verdiği yok
common_voice_tr_17348533.wav,63788,hukuk düzeninin doğası bu
common_voice_tr_17348596.wav,80684,üçüncü şüphelinin adı açıklanmadı
common_voice_tr_17348601.wav,115244,bu ülkede her şey her geçen gün pahalılanıyor
common_voice_tr_17348613.wav,98348,bu beklemediğimiz bir dış müdahaledir
common_voice_tr_17348600.wav,98348,makedonya başbakanı dublin'i ziyaret etti
common_voice_tr_17348619.wav,99884,bu ülke romanya'daki en büyük yatırımcıdır
common_voice_tr_17348649.wav,80684,tüm bunlar çok olumlu gelişmeler
common_voice_tr_17348655.wav,86828,ancak süreç ekim ayında iptal edildi
common_voice_tr_17348647.wav,71468,turnuva pazar günü sona eriyor
common_voice_tr_17348659.wav,90668,bunlar yalnızca benim başıma gelmiyor
common_voice_tr_17348666.wav,109868,etkinlikle baharı karşılamak amaçlanıyor
common_voice_tr_17348668.wav,80684,ne var ki proje başarısızlığa uğradı
common_voice_tr_17348663.wav,129068,zafer rusya'ya karşı oynanan karşılaşmada geldi
common_voice_tr_17348674.wav,109868,vetevendosje kararı imzalamayı reddetti
common_voice_tr_17348691.wav,129068,sc hükümeti büyük zorluklar çekilmeden kuruldu
common_voice_tr_17348695.wav,145964,uzun tatiller bulgar işletmelerine pahalıya mı mal oluyor
common_voice_tr_17348702.wav,96044,bu da son derece gurur duyduğum bir şey
common_voice_tr_17348721.wav,71468,program nisan ayında başlayacak
common_voice_tr_17348714.wav,94508,fakat bu da daha başka sorunlara yol açabilir
common_voice_tr_17348727.wav,84524,ab de hükümeti destekledi
common_voice_tr_17348742.wav,99884,eski yasada pişman olmak yetmiyordu
common_voice_tr_17348759.wav,223532,dünya ekonomisinde kamu mallarının üretiminden kim sorumlu
common_voice_tr_17348762.wav,148268,fakat gıpta etmek için çok daha iyi nedenler var
common_voice_tr_17348772.wav,161324,şeffaflık eksikliği bunu anlamayı zorlaştırıyor
common_voice_tr_17348777.wav,94508,bu onların hakkıdır
common_voice_tr_17348773.wav,133676,bulgartabac yorum yapmayı reddetti
common_voice_tr_17348782.wav,139820,tek amacımız var olmak ve çalışmaya devam etmek
common_voice_tr_17348779.wav,127532,arnavutluk planı ise planı onaylıyor
common_voice_tr_17348790.wav,132140,denetçiler kişisel banka hesaplarını açabilecek
common_voice_tr_17348793.wav,124460,sonuç olarak da hizmetler ertelendi
common_voice_tr_17348792.wav,122924,eğitime elbette daha fazla yatırım yapılmalı
common_voice_tr_17348800.wav,124460,balkanlar'da uyuşturucuyla mücadele beşlisi mi
common_voice_tr_17348797.wav,182828,ankette daha kişisel sorular da var
common_voice_tr_17348796.wav,108332,ab fonlarına erişim kolay bir iş değil
common_voice_tr_17348801.wav,96044,gece hayatı büyüleyiciydi
common_voice_tr_17348805.wav,142124,pek çok izleme kuruluşu da bunu doğruluyor
common_voice_tr_17348804.wav,145196,romanya takım halinde de gümüş madalya kazandı
common_voice_tr_17348811.wav,96812,bunun dışındaki her şey lüks
common_voice_tr_17348819.wav,88364,edi rama da aynı fikirde
common_voice_tr_17348817.wav,137516,bu hükümetin projeye ikinci destek verişi
common_voice_tr_17348820.wav,130604,kamu istihsalleri de sorun olmaya devam ediyor
common_voice_tr_17348821.wav,133676,gündemdeki diğer bir madde de kıbrıs sorunu
common_voice_tr_17348831.wav,139820,ancak rapor marty'den istenen etkiyi sağladı
common_voice_tr_17348827.wav,108332,sırbistan nükleer enerjiye hazır mı
common_voice_tr_17348832.wav,99884,şu an bu konuda gelinen aşama nedir
common_voice_tr_17348838.wav,123692,mevcut ortam bir tür balon olarak tanımlanabilir mi
common_voice_tr_17348829.wav,93740,belge ekim ayında yürürlüğe girecek
common_voice_tr_17348845.wav,137516,fonlar beş türk bankası kanalıyla verilecek
common_voice_tr_17348843.wav,71468,fakat bu da uymuyor
common_voice_tr_17348878.wav,175916,bunun nasıl başarılabileceği konusunda herhangi bir düşünceniz var mı
common_voice_tr_17348875.wav,135212,fakat bu başarı tasovac'ı memnun etmeye yetmiyor
common_voice_tr_17348912.wav,108332,yangında bir itfayecinin yaralandığı bildirildi
common_voice_tr_17348900.wav,64556,yemedik ve içmedik
common_voice_tr_17348918.wav,108332,ancak yakında bu durum değişebilir
common_voice_tr_17348925.wav,91436,bugüne kadar bir albüm kaydetti
common_voice_tr_17348919.wav,75308,herkes buna şahittir
common_voice_tr_17348926.wav,109868,bu arabalar yakında dünya sahnesine çıkacaklar
common_voice_tr_17348941.wav,92972,tek bir dava bile takip edilmedi
common_voice_tr_17348935.wav,76076,vergi toplamıyorlar
common_voice_tr_17348967.wav,66860,neden olduğu umurumda değil
common_voice_tr_17349481.wav,108332,güçlü bir hükümet iş başındadır
common_voice_tr_17348947.wav,96044,o zaman sahneye yeni adaylar da çıkabilecek
common_voice_tr_17349489.wav,117548,karar yerel turizmi hızlandırdı
common_voice_tr_17349498.wav,135212,buna karşılık hediye veya rüşvet kabul etmeyecek
common_voice_tr_17349499.wav,113708,tava dolana kadar bu işleme devam edin
common_voice_tr_17349512.wav,182828,kirin gerçekten soruşturma başlattıysa bunu yapma yetkisini nereden aldı
common_voice_tr_17349507.wav,119084,biz umudumuzu bu mücadeleden almaktayız
common_voice_tr_17349494.wav,165164,obrija ailesinin babası olayda hayatını kaybetti
common_voice_tr_17349520.wav,152876,yazar bir hükümet istediğimizden emin miyiz diye soruyor
common_voice_tr_17349530.wav,93740,bu konuda sizin tutumunuz nedir
common_voice_tr_17349539.wav,122156,çoğu zaman karaborsa veya suçla uğraşıyorlar
common_voice_tr_17349545.wav,121388,kosova'daki herkesin bunda çıkarı vardır
common_voice_tr_17349544.wav,92972,bakan buradan bulgaristan'a geçti
common_voice_tr_17349552.wav,104492,projenin iki yıl içinde tamamlanması bekleniyor
common_voice_tr_17349550.wav,122924,fakat bu dayanakları sağlam bir iddia mıdır
common_voice_tr_17349551.wav,116012,sanatçının yarışmaya ikinci katılışı olacak
common_voice_tr_17349553.wav,143660,bu olursa güvenlik durumu üzerinde nasıl bir etki yaratır
common_voice_tr_17349564.wav,81452,bombanın büyüklüğü belirlenemedi
common_voice_tr_17349559.wav,91436,bu sırbistan'ın ilk maç günüydü
common_voice_tr_17350538.wav,106796,bu kentsel alanlar için sorun değil
common_voice_tr_17349563.wav,123692,polis en az altı kişiyi daha sorguya çekiyor
common_voice_tr_17350545.wav,99116,makedonya ile olan ilişkileriniz ne durumda
common_voice_tr_17350540.wav,139052,kilisenin buldozerle yıkılması yedi gün sürdü
common_voice_tr_17350542.wav,96044,devlet sübvansiyonları da azaltılacak
common_voice_tr_17350549.wav,76076,araç geri verilmedi
common_voice_tr_17350551.wav,132140,cuma günü eski başbakan parlamentoya seslendi
common_voice_tr_17350548.wav,117548,peki kampanyanın içeriği tam olarak neydi
common_voice_tr_17350558.wav,106028,bu hafta için yeni grevler planlanıyor
common_voice_tr_18355106.wav,145964,şu anda mecliste oylanmayı bekliyor
common_voice_tr_18355211.wav,145964,birliğin ülkede iki ay kalacağı bildirildi
common_voice_tr_18355109.wav,148268,bulgar yetkililer kararları hemen kınadılar
common_voice_tr_18355212.wav,145964,kaliteli bireysel oyuncu sayısı daha fazlaydı
common_voice_tr_18355216.wav,138284,diğer ülkeler iç ihtiyaçlara odaklanıyor
common_voice_tr_18355222.wav,138284,sizin bir tarihiniz bir geleneğiniz var
common_voice_tr_18355220.wav,155948,yeni yapı iki bin on bir baharı civarında kesinleşecek
common_voice_tr_18355218.wav,130604,hırvatistan da bu fikri reddetti
common_voice_tr_18355225.wav,186668,turnuvaya kırk bir ülkeden toplam üç yüz yetmiş sporcu katıldı
common_voice_tr_18355227.wav,155948,buna karşın arnavutluk'ta asgari ücret yüz kırk iki avro
common_voice_tr_18355238.wav,145964,anlaşmanın son imzalanma tarihiyse bir temmuz
common_voice_tr_18355229.wav,161324,erken parlamento seçimlerine gidilmesini bekliyor musunuz
common_voice_tr_18355235.wav,163628,komşu makedonya'da bu rakam beş kat daha yüksek
common_voice_tr_18355243.wav,157484,festival bin dokuz yüz altmış bir yılından beri düzenleniyor
common_voice_tr_18355246.wav,163628,havaalanı bin dokuz yüz doksan altıda sivil uçuşa açılmıştı
common_voice_tr_18355255.wav,165164,tesise yaklaşık altmış milyon avro yatırım yapıldı
common_voice_tr_18355258.wav,111404,veles makedonya
common_voice_tr_18355259.wav,140588,ortak sınır aynı zamanda schengen sınırı olacak
common_voice_tr_18355272.wav,149804,anlaşmanın otuz bir ekim'de kesinleşmesi bekleniyor
common_voice_tr_18355286.wav,117548,rakamlar korkutucu seviyede
common_voice_tr_18355284.wav,149804,mevcut kadronun yaş ortalaması otuzun altında
common_voice_tr_18355280.wav,157484,makedonya'nın iyi bir ev sahipliği yaptığını düşünüyor musunuz
common_voice_tr_18355296.wav,122924,ülke pek çok açıdan hızla büyüyor
common_voice_tr_18355293.wav,165164,yarışmacılar aylardır şarkılarını tanıtıyorlar
common_voice_tr_18355299.wav,115244,sırbistan benzin ithal etmiyor
common_voice_tr_18355303.wav,109868,yeni arkadaşlar ediniyoruz
common_voice_tr_18355298.wav,142124,teklif süresi kırk sekiz gün içinde sona eriyor
common_voice_tr_18355304.wav,102188,evler kiralığa çıkarılıyor
common_voice_tr_18355301.wav,130604,süper valiler geri mi geliyor
common_voice_tr_18355316.wav,125228,gazprom da bu projeye dahil mi
common_voice_tr_18355315.wav,140588,ancak rakibi yorum yapmaktan kaçındı
common_voice_tr_18355332.wav,155948,gerçekler oldukça çatışan sinyaller vermektedir
common_voice_tr_18355327.wav,163628,dilekçeye beş bin civarında imza toplandı
common_voice_tr_18355321.wav,142124,parlamento nasıl olsa yaz tatiline girecek
common_voice_tr_18355320.wav,107564,buna yanıtınız nedir
common_voice_tr_18355359.wav,130604,ancak yetkililer bu olasılığı dışlıyor
common_voice_tr_18355340.wav,145964,kapitalist dünyada rekabet yeni bir kavram değil
common_voice_tr_18355350.wav,125228,kanalı en çok arnavutlar kullanıyordu
common_voice_tr_18355360.wav,102188,o zaman her şey berbat oldu
common_voice_tr_18355366.wav,88364,lütfen yorumlayın
common_voice_tr_18355371.wav,149804,bunların ilki bir stadyum dolusu bilet satmaktı
common_voice_tr_18355362.wav,134444,tesis balkanlar'daki en büyük su parkı olacak
common_voice_tr_18359786.wav,92204,şahsın uyruğu bilinmiyor
common_voice_tr_18359782.wav,140588,planda itiraz ettiğiniz temel noktalar neler
common_voice_tr_18519993.wav,122924,para iki dilim halinde verilecek
common_voice_tr_18520090.wav,125228,tutuklanan on bir kişinin sekizi hırvat uyrukluydu
common_voice_tr_18520089.wav,84524,bunu sağlayan nedir
common_voice_tr_18520050.wav,117548,ortalama fatura iki yüz avroyu buluyor
common_voice_tr_18520092.wav,79148,herşeyi kendim yaptım
common_voice_tr_18520125.wav,103724,resmi adım haziran ayı sonunda atılacak
common_voice_tr_18520140.wav,102188,sizce ne zaman yapılmalılar
common_voice_tr_18520138.wav,117548,yumurta aklarını bir çimdik tuzla çırpın
common_voice_tr_18520155.wav,111404,proje iki bin yedi başlarında başlayacak
common_voice_tr_18520168.wav,99884,küresel kriz kapıda mı
common_voice_tr_18520239.wav,130604,anlaşma olumsuzluklar olmadan gerçekleşmedi
common_voice_tr_18520249.wav,122924,sivil can kaybı sayısı da tartışmalı
common_voice_tr_18520253.wav,126764,mültecilerin çoğu daha sonra infaz edildi
common_voice_tr_19820835.wav,108332,durumdan sendikalar da hoşnut değiller
common_voice_tr_19820843.wav,103724,lafı ağzımızda gevelemeyeceğiz
common_voice_tr_19820868.wav,93740,ancak mladiç bulunamadı
common_voice_tr_19820886.wav,122924,eski liderin cezaya itiraz etme hakkı var
common_voice_tr_19820891.wav,92972,seçimler on yedi kasım'da yapıldı
common_voice_tr_19820900.wav,154412,krstiç şu anda kırk altı yıllık hapis cezasını çekmekte
common_voice_tr_19820902.wav,107564,fakat asla sakin olamıyorsunuz
common_voice_tr_19820920.wav,76844,çiftlikteki bahçe
common_voice_tr_19820927.wav,110636,geliştirme süreci zaten başlamış durumda
