wav_filename,wav_filesize,transcript
common_voice_tr_19821105.wav,92204,tek sorun rekabetin giderek artması
common_voice_tr_19821107.wav,111404,bizim ülkemizdeyse tam tersi şekilde başladı
common_voice_tr_19821148.wav,103724,sonunda kendisini güvende hissetmeye başlamış
common_voice_tr_19821128.wav,125228,aynı proje iki bin altı yılında belgrad'da da başlayacak
common_voice_tr_19821152.wav,99884,ancak bütün işletmeler zor durumda değil
common_voice_tr_19821154.wav,114476,türk takımı yarı finalde sırbistan'ı yenmişti
common_voice_tr_19821164.wav,89900,kamuoyu denktaş'a karşı
common_voice_tr_19821180.wav,131372,aylık ücretler yüz otuz bir avro civarrında kaldı
common_voice_tr_19821219.wav,92204,bu da fiyatarda düşüşe yol açacak
common_voice_tr_19821297.wav,97580,yine de hala büyüme olanağı var
common_voice_tr_19821328.wav,109100,sahnede çalışırken hep birlikte gülüp eğlenmemiz
common_voice_tr_19821329.wav,109868,kongreye on yedi ülkeden katılımcılar katıldı
common_voice_tr_19821391.wav,132908,sizce bu durum kosova'da istikrarsızlık yaratıyor mu
common_voice_tr_19821367.wav,106796,fakat aynı zamanda da tehdit altında
common_voice_tr_19821398.wav,89900,bu plan yakında hayata geçmeli
common_voice_tr_19583297.wav,145964,bute maçı onuncu rauntta nakavtla kazandı
common_voice_tr_19583353.wav,101420,artık işler hızla değişiyor
common_voice_tr_19583347.wav,143660,ebeveynler derneğin var olmasından memnunlar
common_voice_tr_19583447.wav,97580,bu bir başlangıç olacak
common_voice_tr_19583387.wav,119852,akşama doğru kuzu hazır hale gelir
common_voice_tr_19583451.wav,168236,nekra altmış sekiz ülkeden bin elli üç adaya karşı yarıştı
common_voice_tr_19603603.wav,109868,gümrüksüz ithalata da son verildi
common_voice_tr_19603590.wav,149804,bir diğer engel de tasfiye sürecinin yavaşlığı
common_voice_tr_19603689.wav,109100,yetersiz ve yeterli olduğu noktalar neler
common_voice_tr_19603667.wav,152108,romanya'nın yüzde sıfır virgül beşlik düşüş kaydetmesi bekleniyor
common_voice_tr_19803161.wav,145964,uzmanlar ise ayda beş yüz altmış avro civarında kazanıyor
common_voice_tr_19803180.wav,106028,bunlara bile geçici çalışma izni verilecek
common_voice_tr_19803190.wav,111404,şirket karara itiraz edeceğini bildirdi
common_voice_tr_19803195.wav,100652,medya yayınlarında şiddeti azaltmalıdır
common_voice_tr_19803223.wav,96812,atina hareketi memnuniyetle karşıladı
common_voice_tr_19803196.wav,110636,bu yaz oyunlara yaklaşık otuz beş bin kişi katıldı
common_voice_tr_19803228.wav,82988,uygulanmaları konusunda da sıkıntılar var
common_voice_tr_19803224.wav,164396,kosova brüksel tarafından belirlenen yüzde yirmi kriterine ulaşabilir mi
common_voice_tr_19803233.wav,122924,şeşel'in yokluğunda sırbistan siyasetinde neler olacak
common_voice_tr_19803241.wav,73772,operasyon olaysız geçti
common_voice_tr_19803266.wav,122924,programda on ülkeden toplam on bir film yarıştı
common_voice_tr_19803263.wav,97580,ancak bu yıl sürprizler olabilir
common_voice_tr_19803270.wav,115244,dik uçurumlar adanın güney kıyısını süslüyor
common_voice_tr_19803272.wav,102188,vukasin batiniç de bu mültecilerden biri
common_voice_tr_19803294.wav,102956,posavina hırvatlarının sayısı azalıyor
common_voice_tr_19803522.wav,106028,nuremberg frankenstadion
common_voice_tr_19807581.wav,166700,aralık ayındaki ortalama aylık ücret üç yüz yetmiş beş avroydu
common_voice_tr_19807616.wav,137516,guca çılgınlık yapmak için geldiğiniz bir yer
common_voice_tr_19807650.wav,99116,toplantılar iki haftada bir yapılacak
common_voice_tr_19807646.wav,152108,kendinizi çingene olarak tanıttığınız için hiç eleştiri aldınız mı
common_voice_tr_19807651.wav,112172,sergi yedi nisan'a kadar açık kalacak
common_voice_tr_19807624.wav,142124,fakat türkiye'de siyasi koşullar değişiyor
common_voice_tr_20141767.wav,88364,buna kimsenin hakkı yoktur
common_voice_tr_19291453.wav,191276,tekne bin dokuz yüz yetmiş dokuz yılında tekrar tasarlanmıştı
common_voice_tr_20141784.wav,112940,maniou kasım ayında on altı yaşına girecek
common_voice_tr_19291512.wav,114476,dava beş yıldan uzun sürdü
common_voice_tr_19291485.wav,115244,masada en az iki seçenek bulunuyor
common_voice_tr_19291514.wav,106028,şüphecilerin sayısı hiç de az değil
common_voice_tr_19291526.wav,107564,bu yorumunuzla neyi kastettiniz
common_voice_tr_19291545.wav,109868,şimdi tekrar mücadele ediyorlar
common_voice_tr_19291546.wav,138284,sırbistan savunma bakanı bağdat'ı ziyaret etti
common_voice_tr_19291529.wav,123692,anlaşmadan türkiye de kazançlı çıkıyor
common_voice_tr_19291549.wav,136748,bu seviyede işbirliğinin güçlenmesini bekliyorum
common_voice_tr_19291567.wav,112172,yunan yetkililer anlaşmayı benimsediler
common_voice_tr_19291572.wav,121388,bunu nasıl iyileştirmeye çalışıyorsunuz
common_voice_tr_19291596.wav,163628,rijeka yatı yüz yedi bin avroya satın aldı
common_voice_tr_19291605.wav,119084,bu onların hayatta kalma stratejisi
common_voice_tr_19291598.wav,129836,yarışmaya toplam on altı şarkıcı katıldı
common_voice_tr_19291608.wav,140588,bağış anlaşması bir ağustos'ta imzalandı
common_voice_tr_19291616.wav,228908,kalabalıktan birisi hiçbir açıklamada bulunmayacaklar yorum yok açıklamasını yaptı
common_voice_tr_19291617.wav,140588,çinli yibing chen altında madalyanın sahibi oldu
common_voice_tr_19291620.wav,170540,ekonomik ya da daha farklı engellemeler olmasını bekliyor musunuz
common_voice_tr_19291621.wav,94508,ekspedisyon üç hafta sürdü
common_voice_tr_19291651.wav,141356,fakat ülkede yeni yıl için pek heves duyulmuyor
common_voice_tr_19291658.wav,139820,bazı sırp vatandaşları yeni programı destekliyor
common_voice_tr_19291697.wav,164396,sıcaklar dayanılmaz hale geldiğinde onlar nereye gidiyor
common_voice_tr_19291684.wav,152108,grup eyaletin kesin statüsü konusunda rahat
common_voice_tr_19291704.wav,141356,ama halk artık bunlara kanmıyor
common_voice_tr_19291701.wav,169772,blaga'nın istifası schengen umutlarına inen bir darbe mi
common_voice_tr_19291702.wav,166700,balkabağına yağ şeker ve biraz da tuz ekleyin
common_voice_tr_19291732.wav,145964,zihniyet değişimi eğitimle başlar
common_voice_tr_19291749.wav,159788,sırp cumhuriyeti eşit temsil hakkını ihlal etti mi
common_voice_tr_19291736.wav,162860,genelde izinleri almak aylar sürüyor
common_voice_tr_19291760.wav,78380,yine de seçenekler var
common_voice_tr_19291762.wav,137516,koruganlar en ücra noktalara yerleştirildi
common_voice_tr_19291722.wav,152876,fakat diğer yandan üretilen sütün kalitesi düşük
common_voice_tr_19291763.wav,122156,proje tamamlandığında bu durum da değişecek
common_voice_tr_19291793.wav,135980,festival yirmi altı kasım'a kadar devam edecek
common_voice_tr_19291841.wav,116780,katılımcılar eğitim reformunu tartıştılar
common_voice_tr_19291796.wav,68396,tebrikler
common_voice_tr_19291798.wav,116780,yerel basın daha da ihtiyatlı davrandı
common_voice_tr_19291842.wav,110636,kazanan firma şubat ayı sonunda açıklanacak
common_voice_tr_19291883.wav,114476,hepsinin de sırp uyruklu olduğu belirtiliyor
common_voice_tr_19291858.wav,131372,kilise ihtilafta yıkılmıştı
common_voice_tr_19291889.wav,124460,sanader'i henüz ailesinden ziyaret eden olmadı
common_voice_tr_19291886.wav,118316,kendimizi yenilmiş hissetmiyoruz
common_voice_tr_19291862.wav,120620,berişa'nın ekibini çoktan kurduğu bildiriliyor
common_voice_tr_19291891.wav,84524,bu deliği de tıkadılar
common_voice_tr_19291963.wav,147500,sırbistan'da yaklaşık üç yüz elli bin macar yaşıyor
common_voice_tr_19291961.wav,130604,üç gün süren konferansa on beş şair katıldı
common_voice_tr_19292034.wav,142124,kavgada bir eylemci hayatını kaybetmişti
common_voice_tr_19292069.wav,139052,grguriç çocukluğundan beri bir lego hayranı
common_voice_tr_19292054.wav,152876,fikir dünyanın pek çok ülkesinde başarı kazandı
common_voice_tr_19292085.wav,129836,arsa yaklaşık yedi milyon avroya satılacak
common_voice_tr_19292104.wav,152108,en büyük ve en değerli firmalar hala devlet malı
common_voice_tr_19292130.wav,231212,gemi seyahati düzenleyen şirketlerin yeterli rıhtımı bile olmayan bir yeri niçin tercih etsin
common_voice_tr_19292134.wav,145196,cumhurbaşkanı erken seçim kararını destekliyor
common_voice_tr_19292144.wav,121388,nokia fabrikanın inşaatına bu baharda başlayacak
common_voice_tr_19292141.wav,79148,gerçekten harikaydı
common_voice_tr_19292148.wav,103724,bugünse bu rakam beş bin civarında
common_voice_tr_19292150.wav,168236,kosova organize suçla mücadelede ne gibi sorunlarla karşılaşıyor
common_voice_tr_19292151.wav,101420,grupta iki kişide yüksek ateş vardı
common_voice_tr_19292163.wav,122156,bir analist ayrıntılı bilgi istediğini belirtti
common_voice_tr_19292149.wav,139820,sizce hollanda bu tavrıyla ne tür bir mesaj veriyor
common_voice_tr_19292173.wav,180524,etnik ayrılıkların parçaladığı bir ülkede gerçek anlamda bir etnik çoğulluk mümkün mü
common_voice_tr_19292179.wav,116012,vergi mevzuatı da bu alanlardan biri
common_voice_tr_19292191.wav,67628,ne iş olsa yaparım
common_voice_tr_19292181.wav,134444,bir tavayı yağ veya tereyağıyla yağlayın
common_voice_tr_19292215.wav,102956,fabrikada elli kişiye iş sağlanacak
common_voice_tr_19292204.wav,116780,bunda soğuk havanın da etkisi olmuş olabilir
common_voice_tr_19292261.wav,153644,sahada yedi yüz yetmiş üç milyon metreküp doğal gaz bulunuyor
common_voice_tr_19292270.wav,189740,makedonya bin dokuz yüz doksan yedi yılından beri bankaya üye
common_voice_tr_19292273.wav,106028,bu yılki festivale kırk dokuz film katıldı
common_voice_tr_19319745.wav,114476,her türlü şiddete karşıyız
common_voice_tr_19292274.wav,103724,etkinlik cumartesi günü sona erdi
common_voice_tr_19319744.wav,107564,fakat ilerleme vakti geldi
common_voice_tr_19319748.wav,138284,sonuç olarak park için başka bir yer seçildi
common_voice_tr_19319761.wav,115244,kalogeresis aynı fikirde değil
common_voice_tr_19319771.wav,122156,ancak herkes bu kadar hevesli değildi
common_voice_tr_19319763.wav,114476,ankete on bin üç yüz elli kişi katıldı
common_voice_tr_19319762.wav,112940,bu bile başlı başına bir başarı
common_voice_tr_19319785.wav,92972,ama onlar bunu yapmadı
common_voice_tr_19319787.wav,127532,yunanistan'ın selanik kenti de ilk ona girdi
common_voice_tr_19319811.wav,112172,ben savaştan çıkmış bir ülkede büyüdüm
common_voice_tr_19319817.wav,124460,desteğin toplam değeri beş milyon avro
common_voice_tr_19319819.wav,132908,ülkeler daha rekabetçi olabilmek için ne yapabilir
common_voice_tr_19319821.wav,106796,avustralya'ya bir iki yenildik
common_voice_tr_19319824.wav,166700,mimari on dokuz yüzyıl sonlarına oldukça benziyor
common_voice_tr_19319830.wav,96812,faaliyetler burada bitmiyor
common_voice_tr_19319832.wav,134444,ve bayrami zamanın tükendiğini biliyor
common_voice_tr_19319844.wav,112940,ayrı bir kapta şekerli suyu kaynatın
common_voice_tr_19319849.wav,85292,onun konusu nedir
common_voice_tr_19319853.wav,110636,ne demek istediklerini anlıyordum
common_voice_tr_19319858.wav,132908,para enerji ithalatına harcanacak
common_voice_tr_19319861.wav,155180,dodik'e karşı olan tavrınızda herhangi bir değişiklik oldu mu
common_voice_tr_19319862.wav,141356,turnuvaya yirmi bir ülkeden yüz elli sporcu katıldı
common_voice_tr_19319860.wav,138284,ancak şimdi kasabada yalnızca bir sırp yaşıyor
common_voice_tr_19319863.wav,118316,kentin sokakları iki metre su altında kaldı
common_voice_tr_19357264.wav,84524,mahkeme kararlarını bozamayız
common_voice_tr_19357272.wav,157484,yaşamak istiyorum rukavina'nın mektubunun ilk satırıydı
common_voice_tr_19357280.wav,99884,burada ordu veya polis olmayacak
common_voice_tr_19357306.wav,132908,dernek sadece sekiz sandıkta sorun bildirdi
common_voice_tr_19357307.wav,190508,planın ardından yatan mantık tam olarak nedir ve yunanlıları uzun vadede nasıl etkileyecektir
common_voice_tr_19357309.wav,113708,soğuk savaşın sonundan bu yana devam ediyor
common_voice_tr_17488367.wav,105260,yoksa sadece bir mutlak iyimser miyim
common_voice_tr_19357315.wav,113708,tartışmalara gelen tepkiler karışık oldu
common_voice_tr_19357310.wav,99884,projenin maliyeti kırk bir milyon avro
common_voice_tr_19357317.wav,134444,hükümet yeni sistem için yakında ihale açacak
common_voice_tr_17488378.wav,117548,muhalefet geri adım attı ve anlaşma sağlanamadı
common_voice_tr_17488425.wav,126764,koleksiyonda yirmi beş seçilmiş eser yer alıyor
common_voice_tr_17488455.wav,120620,polis olayı bir suikast girişimi olarak niteledi
common_voice_tr_17488832.wav,114476,son olaylar endişe seviyesini yükseltti
common_voice_tr_17488440.wav,109868,etkinlik haziran ayına kadar devam edecek
common_voice_tr_17488456.wav,167468,makedon medyasında tek bir şeyi değiştirebilecek olsanız bu ne olurdu
common_voice_tr_17488837.wav,141356,peki eğitim devlet okullarından verilen eğitimden daha mı iyi
common_voice_tr_17488838.wav,116780,toplam maliyete ilişkin bir tahmin verebilir misiniz
common_voice_tr_17537561.wav,109100,müziği eski bir bosna halk şarkısından geliyor
common_voice_tr_17537585.wav,117548,jani ve babası bu düşüncelerinde yalnız değil
common_voice_tr_17537596.wav,118316,askerler en fazla şiddeti sınırlayabilirler
common_voice_tr_17537600.wav,96044,katılım ilk turdan düşük gerçekleşti
common_voice_tr_17537625.wav,121388,makedonya'nın isim müzakerelerinde yeni bir momentum mu
common_voice_tr_17540410.wav,76076,şenlikler üç gün sürüyor
common_voice_tr_17537622.wav,100652,bütün bu süreçleri de belgelemek zorundalar
common_voice_tr_17792999.wav,86060,pek çok analist de buna katılıyor
common_voice_tr_17793007.wav,116780,referandumun kabulü için salt çoğunluk gerekiyor
common_voice_tr_17793001.wav,97580,yaptığım işte duygulara yer yok
common_voice_tr_17815025.wav,98348,kimse zahmet edip soruları yanıtlamadı
common_voice_tr_17815027.wav,106796,başkent fira bir tepenin üzerinde yer alıyor
common_voice_tr_17819413.wav,104492,mültecilerin çoğu sırbistan'da yaşıyor
common_voice_tr_17819394.wav,105260,ne gibi zorluklarla karşılaşıyorsunuz
common_voice_tr_17819478.wav,118316,hırvatistan golf dünyasında geride kalmıştı
common_voice_tr_17845043.wav,108332,sırada yeni parlamento seçimleri olabilir
common_voice_tr_17821996.wav,119852,üretime yıl sonunda başlanması planlanıyor
common_voice_tr_17822004.wav,122924,bu toplumumuzdaki durumun bir yansıması idi
common_voice_tr_17845054.wav,136748,davaların çoğunda iddianameler hala bekliyor
common_voice_tr_17845051.wav,145964,brüksel adresli bu mektuplu protesto ne gibi bir etki yarattı
common_voice_tr_17845079.wav,156716,moreno godoy para aklamakla da suçlanıyor
common_voice_tr_17845071.wav,129068,taraflar ortak bir uyarı mesajı yayınladılar
common_voice_tr_17845068.wav,124460,prag'ın baharı vardı belgrad'ın neden olmasın
common_voice_tr_17851086.wav,79916,halkın baskısı oldukça yüksek
common_voice_tr_17851073.wav,85292,bu iş artık kalıplaşmış durumda
common_voice_tr_17845084.wav,87596,ceku da benzer bir tonda konuştu
common_voice_tr_17851088.wav,105260,bu da duruma siyasi bir açı getirmiyor mu
common_voice_tr_17851115.wav,79916,sonuç elde etmek zorundayız
common_voice_tr_17851126.wav,96812,fakat başkan suçlamayı reddediyor
common_voice_tr_17851130.wav,99884,ürünlerimizin kabul edilmesini istiyoruz
common_voice_tr_17851134.wav,100652,gruevski de benzer umutlarını dile getirdi
common_voice_tr_17854674.wav,94508,sizce bunlar yerinde endişeler mi
common_voice_tr_17854685.wav,93740,şimdi budapeşte de konuya müdahale etti
common_voice_tr_17854696.wav,141356,ancak bu olumlu durum kısa sürede tersine dondu
common_voice_tr_17854688.wav,103724,bu sefer hükümet çevrecilerden yana oldu
common_voice_tr_17854705.wav,61484,şu anda bitmiş durumdayım
common_voice_tr_17854702.wav,90668,yine de bir hukuk misyonuna ihtiyaç var
common_voice_tr_17854716.wav,99116,azınlık partilerine sekiz sandalye kaldı
common_voice_tr_17859509.wav,104492,ankete katılan başka balkan ülkesi yok
common_voice_tr_17854714.wav,76076,bu şekilde hiçbir şey israf olmuyor
common_voice_tr_17919691.wav,82220,artık kimseye zarar veremezler
common_voice_tr_17919697.wav,116780,papanın bu ülkeye yaptigi ucuncu ziyaret oluyor
common_voice_tr_17919719.wav,75308,tüm bu yemekler için para gerekiyor
common_voice_tr_17919744.wav,119852,suda tatlısu incisi arayanlar da oluyor
common_voice_tr_17919750.wav,99116,ancak bu kliniklerin çoğunun ruhsatı bulunmuyor
common_voice_tr_17919757.wav,73004,bu ne anlama gelmektedir
common_voice_tr_17919756.wav,86060,bir diğer zanlı ise aranıyor
common_voice_tr_17919740.wav,188972,fakat morallerin yüksek olması makedonya'nın zor zamanları atlatması için yeterli olacak mı
common_voice_tr_17919770.wav,165932,buraya kadar tamam da bu acenteler kimlerden oluşuyor
common_voice_tr_17919791.wav,127532,rugova istifa etmeyi planlamadığını da belirtti
common_voice_tr_17919772.wav,55340,ben çok okurum
common_voice_tr_17921717.wav,88364,bu profesyonelce verilmiş bir konser
common_voice_tr_17961377.wav,113708,tartışmanın merkezinde hukuk sorunu yer alıyor
common_voice_tr_17921791.wav,98348,elbette bazı kaynaklar boşa harcandı
common_voice_tr_17357076.wav,67628,bu cesur iddialar doğru mu
common_voice_tr_17357160.wav,121388,onay iki gün süren tartışmalar sonrasında geldi
common_voice_tr_17357191.wav,107564,kuzeyde de durum daha iyi değil
common_voice_tr_17357171.wav,134444,şebeke bağlantılarının 'ye yakını kaçak
common_voice_tr_17919792.wav,116780,basescu lafı gevelemekten hoşlanmıyor
common_voice_tr_17357218.wav,104492,kitabı da bunun için yazdım zaten
common_voice_tr_17357369.wav,93740,vatandaşlar zam haberini iyi karşılamadı
common_voice_tr_17357448.wav,125228,ekim ayında bir ilerleme raporu yayınlanacak
common_voice_tr_17357471.wav,139052,fakat artık isim ikincil bir rol alıyor
common_voice_tr_17357493.wav,121388,kosova makamları da bu fikre karşı çıktılar
common_voice_tr_17357467.wav,122156,peki siz bu ilişkiyi nasıl nitelendiriyorsunuz
common_voice_tr_17358337.wav,94508,hasan tercüman olarak çalışmaya devam etti
common_voice_tr_17358318.wav,92204,bazılar iyi bir neden için koştular
common_voice_tr_17358357.wav,89132,kosova hükümeti de sert tepki verdi
common_voice_tr_17358340.wav,116780,romanya küresel ekonomik krizden ağır etkilendi
common_voice_tr_17359816.wav,245036,birlik tamir edilemeyecek bir hasar olmadan değişken geometriyi ne derecede taşıyabilir
common_voice_tr_17359810.wav,106796,anlaşma sağlanması yıllar sürdü
common_voice_tr_17360634.wav,114476,podstrana turizm kurulu gelişmelerden memnun
common_voice_tr_17360649.wav,102956,yeni anayasanın onaylamasına çalışılacak
common_voice_tr_17360745.wav,100652,partinin hükümet desteğinin yarısı kesildi
common_voice_tr_17360742.wav,86060,burada bir lokantamiz vardı
common_voice_tr_17361519.wav,179756,bunlara ek olarak ülkenin ekonomik durumunda bir değişiklik olacağını düşünüyor musunuz
common_voice_tr_18498026.wav,148268,bunun üzerindeki miktarlar vergiye tabi olacak
common_voice_tr_18498041.wav,115244,türkiye turnuvada üçüncü oldu
common_voice_tr_18498074.wav,122924,hükümet eli kolu bağlı olduğunu ileri sürüyor
common_voice_tr_18498054.wav,129068,bunu sessizliğin kalitesinden anlıyorsunuz
common_voice_tr_18498071.wav,138284,mekanlardan birinde polis uyuşturucu da buldu
common_voice_tr_18498297.wav,149804,osmanagiç'in iddiaları henüz doğrulanmış değil
common_voice_tr_18498085.wav,205868,bir vergi politikası nasıl bir yapıda ve ne düzeyde vergi gelirleri hedeflemelidir
common_voice_tr_18498443.wav,102188,bunlar ne tür değişiklikler olacak
common_voice_tr_18498336.wav,98348,seferler haziran ayında başlıyor
common_voice_tr_18498542.wav,138284,müfredatta değişiklik yapılmamasından da mutlu
common_voice_tr_18504450.wav,122924,lidra bir veresiye defteri tutuyor
common_voice_tr_18504855.wav,142124,ankete toplam bin yüz on beş kişi katıldı
common_voice_tr_18505147.wav,80684,kosova'yı ne bekliyor
common_voice_tr_18504920.wav,107564,olayların failleri bulunamadı
common_voice_tr_18505087.wav,111404,lego bu yıl elli yaşına bastı
common_voice_tr_18505173.wav,167468,panelistler geriye yapılacak ne kaldı sorusunu sordular
common_voice_tr_18895891.wav,109868,genelde yolcular gelişmelerden heyecan duruyor
common_voice_tr_18892529.wav,178988,asker sayısı on dokuz bin iki yüzden on iki bine düşürülecek
common_voice_tr_18895970.wav,96044,her ikisi de sofya'daki cinayetlere karışmıştı
common_voice_tr_19452699.wav,113708,savunma makamı karara itiraz edeceğini belirtti
common_voice_tr_18896002.wav,98348,sanık mladiç'i medyadan tanıdığını da doğruladı
common_voice_tr_19452753.wav,102188,oysa gerçekte durum bundan daha karmaşık
common_voice_tr_19452731.wav,115244,sonra radonciç'in teklifi geldi
common_voice_tr_19452708.wav,90668,bu programlardaki durumlar sahte
common_voice_tr_19452769.wav,121388,misyonun bir parçası olmaktan gurur duyuyorum
common_voice_tr_19452894.wav,159788,belgrad ve lahey arasındaki işbirliği konusunda ne düşünüyorsunuz
common_voice_tr_19452846.wav,99884,şimdi aynı denklemi düşünme sırası pekin'de
common_voice_tr_19452779.wav,136748,mayıs iki bin beşte başkanlığı hırvatistan devralacak
common_voice_tr_19452927.wav,111404,sibiu'nun kendine has bir ortaçağ havası var
common_voice_tr_19452928.wav,80684,kurumlar vergisi de yüzde ona indirilecek
common_voice_tr_19452929.wav,90668,sokaktaysa vatandaş sonuç bekliyor
common_voice_tr_19452992.wav,129068,yerli halk binayı vijecnica olarak adlandırıyor
common_voice_tr_19452998.wav,106028,tabii bin dokuz yüz doksanlardan bu yana durum değişti
common_voice_tr_19452997.wav,138284,peki seçimlerin başarısını sağlayacak düzeyde katılım gerçekleşecek mi
common_voice_tr_19452961.wav,86828,sergi üç aralık'a kadar açık kalacak
common_voice_tr_19453002.wav,86828,bu diyalogda siz de yer alacak mısınız
common_voice_tr_19453018.wav,82988,pahor bu hareketi eleştirdi
common_voice_tr_19453012.wav,145964,bu katı bilişsel uyumsuzluğun arkasında yatan etmenler nedir
common_voice_tr_19453036.wav,86828,diplomasi sabır ve zaman ister
common_voice_tr_19453139.wav,106028,hükümet şirketin yüzde yirmi beşini elinde tutmak istiyor
common_voice_tr_19453149.wav,94508,macaristan bu açıdan başarılı bir model sunuyor
common_voice_tr_19453156.wav,71468,beş zanlı hala kaçak durumda
common_voice_tr_19453186.wav,76844,kulüplerde oynayamıyoruz
common_voice_tr_19453190.wav,106028,ancak bu meclisin yetkileri azaltılacak
common_voice_tr_17525784.wav,136748,çin ayı piyasasında boğa performansı sergiliyor
common_voice_tr_17525826.wav,142124,proje yaklaşık iki yüz bin avroya mal olacak
common_voice_tr_17525900.wav,119084,ada üzerinde her iki ülkenin de çıkarı bulunuyor
common_voice_tr_17525950.wav,129068,priştine belgrad'ın savlarını kabul etmedi
common_voice_tr_17525948.wav,221228,mallarınızı düşük fiyata mı satmak daha iyi yoksa iflas etmek mi diye soruyor
common_voice_tr_17526061.wav,109868,sizce bu boykotlar bir sonuç veriyor mu
common_voice_tr_17526064.wav,138284,ayrıldıklarında meyrema sadece sekiz yaşındaydı
common_voice_tr_17526246.wav,165164,koruganın prototipi bin dokuz yüz ellilerde geliştirildi
common_voice_tr_17526260.wav,119084,dünya kupası'ndan büyük kariyerler başlamıştır
common_voice_tr_17528048.wav,140588,sırbistan memur ve emekli aylıklarına zam yapacak mı
common_voice_tr_17528175.wav,84524,yapabileceklerine inanıyorum
common_voice_tr_17528347.wav,121388,tutuklanan doktorların sayısı her hafta artıyor
common_voice_tr_17529368.wav,149804,medya toplumlar arası diyalogu ilerletmek için ne yapabilir
common_voice_tr_17529450.wav,98348,bu uygulama ilk kez yapılmiyor
common_voice_tr_17529444.wav,80684,bizim için belirleyici maç
common_voice_tr_17529500.wav,107564,paylaşılan değerlerin ifadesidir
common_voice_tr_17529637.wav,215084,fransa'da insanların kafelerde sigara içmekten vazgeçeceğini kim düşünürdü diyor
common_voice_tr_17529644.wav,107564,amerika'da çok çeşitli filmler var
common_voice_tr_17532530.wav,111404,ancak ciddi engeller var olmaya devam ediyor
common_voice_tr_17532864.wav,115244,bu olay daha büyük yankılara yol açacak mı
common_voice_tr_17553501.wav,165164,hamanov aleyhindeki davaysa beş yıl üç ay sürdü
common_voice_tr_17533062.wav,140588,ülke olimpiyatları yirmi ikinci sırada tamamladı
common_voice_tr_17553617.wav,230444,mevcut olumlu eğilimler etkin bir sermaye oluşum süreci ile desteklenmeksizin sürdürülebilir mi
common_voice_tr_17553762.wav,188204,bu katılım makedonya'nın kara para aklama ile mücadelesine nasıl yardımcı olacak
common_voice_tr_17553688.wav,121388,avusturyalı memur ise evde tedavi ediliyor
common_voice_tr_17553960.wav,119084,parti sadece yüzde yedi oy almıştı
common_voice_tr_17553814.wav,129068,sergi otuz bir aralık'a kadar devam edecek
common_voice_tr_17553972.wav,144428,listede yer alan kişiler on iki ay süreyle izlenecek
common_voice_tr_17553994.wav,109868,ancak hiseni suçlamaktan da geri kalmadı
